,Name,Sex,Event,Age,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,AgeClass,Federation,Date,MeetCountry,MeetState,MeetName
1098633,Christine Potter,F,SBD,15.5,100.0,57.5,125.0,,USAPL,2017,USA,FL,Raw National Championships
1098634,Miranda Chambers,F,SBD,16.5,137.5,85.0,142.5,16-17,USAPL,2017,USA,FL,Raw National Championships
1098635,Emily Gardner,F,SBD,16.5,145.0,82.5,145.0,16-17,USAPL,2017,USA,FL,Raw National Championships
1098636,Vanessa Currie,F,SBD,16.5,110.0,65.0,142.5,16-17,USAPL,2017,USA,FL,Raw National Championships
1098637,Machaela Exner,F,SBD,15.5,120.0,70.0,125.0,,USAPL,2017,USA,FL,Raw National Championships
1098638,Jaime Hernandez,F,SBD,16.5,100.0,57.5,125.0,16-17,USAPL,2017,USA,FL,Raw National Championships
1098639,Sara Biddle,F,SBD,16.5,95.0,65.0,100.0,16-17,USAPL,2017,USA,FL,Raw National Championships
1098640,Hannah London,F,SBD,15.5,100.0,52.5,107.5,,USAPL,2017,USA,FL,Raw National Championships
1098641,Julianna King,F,SBD,16.5,145.0,65.0,165.0,16-17,USAPL,2017,USA,FL,Raw National Championships
1098642,Meila Yamamura,F,SBD,15.5,115.0,75.0,130.0,,USAPL,2017,USA,FL,Raw National Championships
1098643,Allison Broadhurst,F,SBD,16.5,,70.0,125.0,16-17,USAPL,2017,USA,FL,Raw National Championships
1098644,Emily Diaz,F,SBD,15.5,147.5,70.0,162.5,,USAPL,2017,USA,FL,Raw National Championships
1098645,Morgan Gilliam,F,SBD,16.5,142.5,67.5,160.0,16-17,USAPL,2017,USA,FL,Raw National Championships
1098646,Zoe Vinacco,F,SBD,16.5,110.0,42.5,107.5,16-17,USAPL,2017,USA,FL,Raw National Championships
1098647,Abby Weaver,F,SBD,16.5,112.5,62.5,125.0,16-17,USAPL,2017,USA,FL,Raw National Championships
1098648,Tiffany Trinh,F,SBD,18.5,102.5,55.0,132.5,18-19,USAPL,2017,USA,FL,Raw National Championships
1098649,Jennica Baldridge,F,SBD,18.5,122.5,77.5,172.5,18-19,USAPL,2017,USA,FL,Raw National Championships
1098650,Tsukiko Fredette,F,SBD,20.0,132.5,72.5,142.5,20-23,USAPL,2017,USA,FL,Raw National Championships
1098651,Katherine McCormick,F,SBD,17.5,82.5,57.5,142.5,,USAPL,2017,USA,FL,Raw National Championships
1098652,Kloie Doublin,F,SBD,17.5,172.5,105.0,202.5,,USAPL,2017,USA,FL,Raw National Championships
1098653,Ayla Thurstan,F,SBD,18.5,142.5,95.0,157.5,18-19,USAPL,2017,USA,FL,Raw National Championships
1098654,Joyce Caliendo,F,SBD,18.5,142.5,62.5,177.5,18-19,USAPL,2017,USA,FL,Raw National Championships
1098655,Brianna Diaz,F,SBD,18.5,137.5,65.0,152.5,18-19,USAPL,2017,USA,FL,Raw National Championships
1098656,Erin Sherlock,F,SBD,18.5,120.0,55.0,127.5,18-19,USAPL,2017,USA,FL,Raw National Championships
1098657,Paige Plant,F,SBD,18.5,100.0,60.0,120.0,18-19,USAPL,2017,USA,FL,Raw National Championships
1098658,Daniella Melo,F,SBD,18.5,202.5,120.0,210.0,18-19,USAPL,2017,USA,FL,Raw National Championships
1098659,Shelby Miles,F,SBD,18.5,165.0,110.0,202.5,18-19,USAPL,2017,USA,FL,Raw National Championships
1098660,Patience Miller,F,SBD,19.5,110.0,82.5,155.0,,USAPL,2017,USA,FL,Raw National Championships
1098661,LeeAnn Hewitt,F,SBD,17.5,230.0,110.0,227.5,,USAPL,2017,USA,FL,Raw National Championships
1098662,Helena Labriny,F,SBD,18.5,165.0,72.5,192.5,18-19,USAPL,2017,USA,FL,Raw National Championships
1098663,Khanh Hoang,F,SBD,18.5,135.0,50.0,147.5,18-19,USAPL,2017,USA,FL,Raw National Championships
1099340,Allegra Hudson,F,SBD,22.5,155.0,85.0,160.0,20-23,USAPL,2017,USA,FL,35th Annual Open National Championship
1099341,Andie Hernandez,F,SBD,19.5,152.5,95.0,152.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099342,Kimberly Johnson,F,SBD,22.5,190.0,130.0,180.0,20-23,USAPL,2017,USA,FL,35th Annual Open National Championship
1099343,Marisa Lara,F,SBD,22.5,180.0,115.0,177.5,20-23,USAPL,2017,USA,FL,35th Annual Open National Championship
1099344,Autumn Herried,F,SBD,21.5,162.5,92.5,147.5,20-23,USAPL,2017,USA,FL,35th Annual Open National Championship
1099345,Dominique McGaha,F,SBD,22.5,185.0,105.0,210.0,20-23,USAPL,2017,USA,FL,35th Annual Open National Championship
1099346,Cheyenne Liles,F,SBD,20.5,185.0,112.5,175.0,20-23,USAPL,2017,USA,FL,35th Annual Open National Championship
1099347,Claire McKenzie,F,SBD,22.5,227.5,145.0,200.0,20-23,USAPL,2017,USA,FL,35th Annual Open National Championship
1099348,Kyndall Foust,F,SBD,19.5,230.0,117.5,200.0,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099349,Lacey Winters,F,SBD,19.5,187.5,97.5,207.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099350,Hannah Henry,F,SBD,22.5,122.5,65.0,157.5,20-23,USAPL,2017,USA,FL,35th Annual Open National Championship
1099351,Viviana Flores,F,SBD,20.5,292.5,142.5,182.5,20-23,USAPL,2017,USA,FL,35th Annual Open National Championship
1099352,Taylor Podboy,F,SBD,21.5,170.0,80.0,175.0,20-23,USAPL,2017,USA,FL,35th Annual Open National Championship
1099353,Maura Shuttleworth,F,SBD,40.5,125.0,110.0,130.0,40-44,USAPL,2017,USA,FL,35th Annual Open National Championship
1099354,Janel Brown,F,SBD,43.5,170.5,75.0,167.5,40-44,USAPL,2017,USA,FL,35th Annual Open National Championship
1099355,Danna Snow,F,SBD,47.5,112.5,87.5,147.5,45-49,USAPL,2017,USA,FL,35th Annual Open National Championship
1099356,Lara Sturm,F,SBD,48.5,187.5,95.0,165.0,45-49,USAPL,2017,USA,FL,35th Annual Open National Championship
1099357,Priscilla Ribic,F,SBD,44.5,240.0,145.0,230.0,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099358,Colleen Hansford,F,SBD,48.5,150.0,85.0,160.0,45-49,USAPL,2017,USA,FL,35th Annual Open National Championship
1099359,Vanessa Reed,F,SBD,46.5,112.5,67.5,152.5,45-49,USAPL,2017,USA,FL,35th Annual Open National Championship
1099360,Sarah Bohlen,F,SBD,47.5,152.5,87.5,162.5,45-49,USAPL,2017,USA,FL,35th Annual Open National Championship
1099361,Andrea Page,F,SBD,39.5,222.5,145.0,202.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099362,Regina White,F,SBD,41.5,190.0,105.0,182.5,40-44,USAPL,2017,USA,FL,35th Annual Open National Championship
1099363,Rebecca Meister,F,SBD,40.5,172.5,117.5,175.0,40-44,USAPL,2017,USA,FL,35th Annual Open National Championship
1099364,Kimberly Price,F,SBD,54.5,110.0,52.5,142.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099365,Tammy Cutrona,F,SBD,50.5,70.0,62.5,102.5,50-54,USAPL,2017,USA,FL,35th Annual Open National Championship
1099366,Lynne Homan,F,SBD,54.5,120.0,85.0,147.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099367,Isabelle Iliev,F,SBD,49.5,152.5,130.0,165.0,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099368,Cathy Mele,F,SBD,50.5,147.5,97.5,165.0,50-54,USAPL,2017,USA,FL,35th Annual Open National Championship
1099369,Donna Marts,F,SBD,56.5,157.5,102.5,175.0,55-59,USAPL,2017,USA,FL,35th Annual Open National Championship
1099370,Tina Crawford,F,SBD,51.5,145.0,85.0,155.0,50-54,USAPL,2017,USA,FL,35th Annual Open National Championship
1099371,Laura Styrlund,F,SBD,52.5,162.5,125.5,180.0,50-54,USAPL,2017,USA,FL,35th Annual Open National Championship
1099372,Jill Arnow,F,SBD,57.5,157.5,122.5,155.0,55-59,USAPL,2017,USA,FL,35th Annual Open National Championship
1099373,Deborah Pullen,F,SBD,50.5,,67.5,125.0,50-54,USAPL,2017,USA,FL,35th Annual Open National Championship
1099374,Cindy Goodrich,F,SBD,59.5,95.0,70.0,112.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099375,Deborah McGovern,F,SBD,61.5,95.0,60.0,120.0,60-64,USAPL,2017,USA,FL,35th Annual Open National Championship
1099376,Alma Kimura,F,SBD,62.5,107.5,67.5,137.5,60-64,USAPL,2017,USA,FL,35th Annual Open National Championship
1099377,Susan Hallen,F,SBD,59.5,150.0,95.0,150.0,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099378,Susan Elwyn,F,SBD,69.5,85.0,35.0,112.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099379,Bebe Burns,F,SBD,74.5,75.0,51.0,85.0,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099380,Denise Johnson,F,SBD,69.5,60.0,37.5,92.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099381,Marie Laurence,F,SBD,74.5,52.5,32.5,85.0,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099382,Helen White,F,SBD,71.5,90.0,72.5,130.0,70-74,USAPL,2017,USA,FL,35th Annual Open National Championship
1099383,Gail Moore,F,SBD,69.5,140.0,82.5,150.0,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099384,Regina Hackney,F,SBD,77.5,75.0,70.0,112.5,75-79,USAPL,2017,USA,FL,35th Annual Open National Championship
1099385,Janet Becerril,F,SBD,17.5,137.5,77.5,127.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099386,Erin Ribic,F,SBD,32.5,115.0,65.0,120.0,24-34,USAPL,2017,USA,FL,35th Annual Open National Championship
1099387,Susan Elwyn,F,SBD,69.5,85.0,35.0,112.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099388,Juanita Najera,F,SBD,35.5,160.0,100.0,177.5,35-39,USAPL,2017,USA,FL,35th Annual Open National Championship
1099389,Allegra Hudson,F,SBD,22.5,155.0,85.0,160.0,20-23,USAPL,2017,USA,FL,35th Annual Open National Championship
1099390,Andie Hernandez,F,SBD,19.5,152.5,95.0,152.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099391,Ashlee Hafenbrack,F,SBD,28.5,132.5,90.0,145.0,24-34,USAPL,2017,USA,FL,35th Annual Open National Championship
1099392,Maura Shuttleworth,F,SBD,40.5,125.0,110.0,130.0,40-44,USAPL,2017,USA,FL,35th Annual Open National Championship
1099393,Liszette Ortiz-Rosado,F,SBD,15.5,127.5,102.5,132.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099394,Katie Hahn,F,SBD,29.5,,60.0,115.0,24-34,USAPL,2017,USA,FL,35th Annual Open National Championship
1099395,Kimberly Johnson,F,SBD,22.5,190.0,130.0,180.0,20-23,USAPL,2017,USA,FL,35th Annual Open National Championship
1099396,Emily Liebert,F,SBD,24.5,177.5,115.0,175.0,24-34,USAPL,2017,USA,FL,35th Annual Open National Championship
1099397,Heather Burman,F,SBD,37.5,122.5,65.0,,35-39,USAPL,2017,USA,FL,35th Annual Open National Championship
1099398,Shaina Vickery,F,SBD,27.5,202.5,115.0,190.0,24-34,USAPL,2017,USA,FL,35th Annual Open National Championship
1099399,Sophia Veiras,F,SBD,25.5,180.0,110.0,187.5,24-34,USAPL,2017,USA,FL,35th Annual Open National Championship
1099400,Lodrina Cherne,F,SBD,34.5,185.0,107.5,175.0,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099401,Trish Southerland,F,SBD,28.5,170.0,117.5,177.5,24-34,USAPL,2017,USA,FL,35th Annual Open National Championship
1099402,Lara Sturm,F,SBD,48.5,187.5,95.0,165.0,45-49,USAPL,2017,USA,FL,35th Annual Open National Championship
1099403,Priscilla Ribic,F,SBD,44.5,240.0,145.0,230.0,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099404,Kelsey McCarthy,F,SBD,24.5,235.0,162.5,200.0,24-34,USAPL,2017,USA,FL,35th Annual Open National Championship
1099405,Erin Walterman,F,SBD,34.5,192.5,137.5,202.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099406,Erika Myers,F,SBD,26.5,187.5,115.0,190.0,24-34,USAPL,2017,USA,FL,35th Annual Open National Championship
1099407,Cheyenne Liles,F,SBD,20.5,185.0,112.5,175.0,20-23,USAPL,2017,USA,FL,35th Annual Open National Championship
1099408,Brittany Rabe,F,SBD,18.5,182.5,95.0,175.0,18-19,USAPL,2017,USA,FL,35th Annual Open National Championship
1099409,Nallelly Gutierrez,F,SBD,16.5,142.5,120.0,172.5,16-17,USAPL,2017,USA,FL,35th Annual Open National Championship
1099410,Shyanne Naquin,F,SBD,16.5,165.0,107.5,155.0,16-17,USAPL,2017,USA,FL,35th Annual Open National Championship
1099411,Ellay Merana,F,SBD,37.5,127.5,90.0,152.5,35-39,USAPL,2017,USA,FL,35th Annual Open National Championship
1099412,Maegan Aherne,F,SBD,37.5,122.5,57.5,155.0,35-39,USAPL,2017,USA,FL,35th Annual Open National Championship
1099413,Natalie Hanson,F,SBD,26.5,270.0,175.0,210.0,24-34,USAPL,2017,USA,FL,35th Annual Open National Championship
1099414,Monet Bland,F,SBD,25.5,257.5,120.0,225.0,24-34,USAPL,2017,USA,FL,35th Annual Open National Championship
1099415,Sara Rodock,F,SBD,35.5,192.5,145.0,162.5,35-39,USAPL,2017,USA,FL,35th Annual Open National Championship
1099416,Jill Elenbaas,F,SBD,37.5,105.0,52.5,137.5,35-39,USAPL,2017,USA,FL,35th Annual Open National Championship
1099417,Rebecca Holcomb,F,SBD,29.5,277.5,152.5,227.5,24-34,USAPL,2017,USA,FL,35th Annual Open National Championship
1099418,Andrea Page,F,SBD,39.5,222.5,145.0,202.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099419,Kamilah Todd,F,SBD,36.5,220.0,110.0,200.0,35-39,USAPL,2017,USA,FL,35th Annual Open National Championship
1099420,Rachel Denis,F,SBD,31.5,217.5,115.0,165.0,24-34,USAPL,2017,USA,FL,35th Annual Open National Championship
1099421,Hannah R. Brown,F,SBD,26.5,190.0,102.5,187.5,24-34,USAPL,2017,USA,FL,35th Annual Open National Championship
1099422,Samantha Heimer,F,SBD,16.5,175.0,147.5,135.0,16-17,USAPL,2017,USA,FL,35th Annual Open National Championship
1099423,Michelle Grapel,F,SBD,35.5,185.0,100.0,160.0,35-39,USAPL,2017,USA,FL,35th Annual Open National Championship
1099424,Logan Williamson,F,SBD,13.5,92.5,42.5,92.5,13-15,USAPL,2017,USA,FL,35th Annual Open National Championship
1099425,Alayna Easterly,F,SBD,13.5,120.0,60.0,147.5,13-15,USAPL,2017,USA,FL,35th Annual Open National Championship
1099426,Liszette Ortiz-Rosado,F,SBD,15.5,127.5,102.5,132.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099427,Alexis Laiche,F,SBD,14.5,120.0,52.5,127.5,13-15,USAPL,2017,USA,FL,35th Annual Open National Championship
1099428,Kayelyn Hadley,F,SBD,14.5,130.0,60.0,107.5,13-15,USAPL,2017,USA,FL,35th Annual Open National Championship
1099429,Shay Naquin,F,SBD,13.5,157.5,77.5,150.0,13-15,USAPL,2017,USA,FL,35th Annual Open National Championship
1099430,Janet Becerril,F,SBD,17.5,137.5,77.5,127.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099431,Celeste Correa,F,SBD,15.5,92.5,37.5,105.0,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099432,Ashlynn Arnold,F,SBD,15.5,95.0,42.5,100.0,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099433,Cassie Kratt,F,SBD,16.5,172.5,77.5,152.5,16-17,USAPL,2017,USA,FL,35th Annual Open National Championship
1099434,Victoria Scurto,F,SBD,17.5,110.0,55.0,120.0,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099435,Nallelly Gutierrez,F,SBD,16.5,142.5,120.0,172.5,16-17,USAPL,2017,USA,FL,35th Annual Open National Championship
1099436,Shyanne Naquin,F,SBD,16.5,165.0,107.5,155.0,16-17,USAPL,2017,USA,FL,35th Annual Open National Championship
1099437,Abigail Saunders,F,SBD,16.5,177.5,70.0,175.0,16-17,USAPL,2017,USA,FL,35th Annual Open National Championship
1099438,Caitlyn Whipple,F,SBD,16.5,180.0,75.0,165.0,16-17,USAPL,2017,USA,FL,35th Annual Open National Championship
1099439,Nina Duffeck,F,SBD,17.5,160.0,82.5,170.0,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099440,Kailey Jones,F,SBD,16.5,210.0,100.0,180.0,16-17,USAPL,2017,USA,FL,35th Annual Open National Championship
1099441,Laural Donald,F,SBD,16.5,142.5,70.0,160.0,16-17,USAPL,2017,USA,FL,35th Annual Open National Championship
1099442,Arcianna Clemons,F,SBD,16.5,130.0,60.0,145.0,16-17,USAPL,2017,USA,FL,35th Annual Open National Championship
1099443,Macy Lambert,F,SBD,15.5,200.0,107.5,177.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099444,Samantha Heimer,F,SBD,16.5,175.0,147.5,135.0,16-17,USAPL,2017,USA,FL,35th Annual Open National Championship
1099445,Juanita Torres,F,SBD,15.5,120.0,62.5,115.0,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099446,Noemie Covarrubias,F,SBD,17.5,85.0,75.0,127.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099447,Liliana Martinez,F,SBD,16.5,92.5,65.0,115.0,16-17,USAPL,2017,USA,FL,35th Annual Open National Championship
1099448,Martha Salaya,F,SBD,17.5,170.0,87.5,167.5,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099449,Rhiannon Mach,F,SBD,18.5,140.0,62.5,127.5,18-19,USAPL,2017,USA,FL,35th Annual Open National Championship
1099450,Kelly Huerta,F,SBD,17.5,120.0,77.5,130.0,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099451,Amber Kierstyn,F,SBD,18.5,172.5,92.5,190.0,18-19,USAPL,2017,USA,FL,35th Annual Open National Championship
1099452,Brittany Rabe,F,SBD,18.5,182.5,95.0,175.0,18-19,USAPL,2017,USA,FL,35th Annual Open National Championship
1099453,Melissa Reyes,F,SBD,18.5,190.0,97.5,152.5,18-19,USAPL,2017,USA,FL,35th Annual Open National Championship
1099454,Camryn Alfred,F,SBD,17.5,182.5,75.0,180.0,,USAPL,2017,USA,FL,35th Annual Open National Championship
1099621,Stephanie Whiting,F,SBD,68.5,65.0,42.5,92.5,65-69,USAPL,2017,USA,CA,American Open
1099622,Deborah McGovern,F,SBD,61.5,100.0,55.0,122.5,60-64,USAPL,2017,USA,CA,American Open
1099623,Ellay Merana,F,SBD,37.5,132.5,92.5,140.0,35-39,USAPL,2017,USA,CA,American Open
1099624,Nicole Nguyen,F,SBD,22.5,122.5,55.0,137.5,20-23,USAPL,2017,USA,CA,American Open
1099625,Valeria Martinez,F,SBD,21.5,105.0,50.0,152.5,20-23,USAPL,2017,USA,CA,American Open
1099626,Raven Martinez,F,SBD,20.5,97.5,50.0,122.5,20-23,USAPL,2017,USA,CA,American Open
1099627,Lizbeth Vargas,F,SBD,22.5,105.0,52.5,147.5,20-23,USAPL,2017,USA,CA,American Open
1099628,Kati Terray,F,SBD,40.5,75.0,42.5,92.5,40-44,USAPL,2017,USA,CA,American Open
1099629,Steph Sklar-Mulcahy,F,SBD,40.5,70.0,37.5,92.5,40-44,USAPL,2017,USA,CA,American Open
1099630,Alana McGolrick,F,SBD,44.5,110.0,55.0,110.0,,USAPL,2017,USA,CA,American Open
1099631,Katy Rickman,F,SBD,45.5,75.0,55.0,90.0,45-49,USAPL,2017,USA,CA,American Open
1099632,Jenn David,F,SBD,42.5,107.5,65.0,145.0,40-44,USAPL,2017,USA,CA,American Open
1099633,Justine Lichtenstern,F,SBD,47.5,107.5,55.0,142.5,45-49,USAPL,2017,USA,CA,American Open
1099634,Roxanne Zobava,F,SBD,41.5,130.0,60.0,132.5,40-44,USAPL,2017,USA,CA,American Open
1099635,Lynn Oku,F,SBD,41.5,107.5,50.0,112.5,40-44,USAPL,2017,USA,CA,American Open
1099636,Sheryl Condon,F,SBD,45.0,127.5,72.5,170.0,45-49,USAPL,2017,USA,CA,American Open
1099637,Flaven Butler,F,SBD,43.5,110.0,62.5,157.5,40-44,USAPL,2017,USA,CA,American Open
1099638,Catrina Johnson,F,SBD,41.5,120.0,55.0,137.5,40-44,USAPL,2017,USA,CA,American Open
1099639,Julie Schneider,F,SBD,48.5,95.0,57.5,137.5,45-49,USAPL,2017,USA,CA,American Open
1099640,Amy Noland,F,SBD,55.5,62.5,42.5,97.5,55-59,USAPL,2017,USA,CA,American Open
1099641,Alida Wells,F,SBD,49.5,57.5,37.5,97.5,,USAPL,2017,USA,CA,American Open
1099642,Kathy Azzari,F,SBD,55.5,95.0,52.5,107.5,55-59,USAPL,2017,USA,CA,American Open
1099643,Audrey Duffy,F,SBD,50.5,77.5,52.5,112.5,50-54,USAPL,2017,USA,CA,American Open
1099644,Kathie Sweeten,F,SBD,49.5,100.0,50.0,107.5,,USAPL,2017,USA,CA,American Open
1099645,Sheila Parker,F,SBD,51.5,67.5,45.0,110.0,50-54,USAPL,2017,USA,CA,American Open
1099646,Jeannine Cascadden,F,SBD,54.0,115.0,67.5,130.0,50-54,USAPL,2017,USA,CA,American Open
1099647,Barbara Garmon,F,SBD,74.5,32.5,32.5,60.0,,USAPL,2017,USA,CA,American Open
1099648,Sue Albert,F,SBD,70.5,52.5,45.0,92.5,70-74,USAPL,2017,USA,CA,American Open
1099649,Nicole Nguyen,F,SBD,22.5,122.5,55.0,137.5,20-23,USAPL,2017,USA,CA,American Open
1099650,Routh Thach,F,SBD,29.5,145.0,87.5,165.0,24-34,USAPL,2017,USA,CA,American Open
1099651,Paulina Morales,F,SBD,25.5,122.5,70.0,117.5,24-34,USAPL,2017,USA,CA,American Open
1099652,Allison Cross,F,SBD,28.5,105.0,62.5,137.5,24-34,USAPL,2017,USA,CA,American Open
1099653,Caitlin Delmore,F,SBD,25.5,112.5,60.0,125.0,24-34,USAPL,2017,USA,CA,American Open
1099654,Stephanie Villasenor,F,SBD,24.5,100.0,52.5,105.0,24-34,USAPL,2017,USA,CA,American Open
1099655,Mildred Hernandez,F,SBD,28.0,130.0,62.5,137.5,24-34,USAPL,2017,USA,CA,American Open
1099656,Lizbeth Vargas,F,SBD,22.5,105.0,52.5,147.5,20-23,USAPL,2017,USA,CA,American Open
1099657,Kristen Woodward,F,SBD,26.5,70.0,55.0,107.5,24-34,USAPL,2017,USA,CA,American Open
1099658,Emily Rea,F,SBD,28.5,130.0,65.0,150.0,24-34,USAPL,2017,USA,CA,American Open
1099659,Monica Hong,F,SBD,31.5,135.0,57.5,137.5,24-34,USAPL,2017,USA,CA,American Open
1099660,Jeanilee Sumagaysay,F,SBD,33.5,107.5,70.0,150.0,24-34,USAPL,2017,USA,CA,American Open
1099661,Karisa Verheyen,F,SBD,27.5,107.5,57.5,155.0,24-34,USAPL,2017,USA,CA,American Open
1099662,Jenn David,F,SBD,42.5,107.5,65.0,145.0,40-44,USAPL,2017,USA,CA,American Open
1099663,Teresa Codina,F,SBD,24.5,112.5,62.5,117.5,24-34,USAPL,2017,USA,CA,American Open
1099664,Cynthia Fuentes,F,SBD,33.5,102.5,55.0,117.5,24-34,USAPL,2017,USA,CA,American Open
1099665,Taylor Thomas,F,SBD,23.5,,67.5,132.5,,USAPL,2017,USA,CA,American Open
1099666,Julie Brookfield,F,SBD,24.0,155.0,95.0,185.0,24-34,USAPL,2017,USA,CA,American Open
1099667,Betsy Mason,F,SBD,31.5,147.5,75.0,177.5,24-34,USAPL,2017,USA,CA,American Open
1099668,Taryn Albright,F,SBD,23.5,140.0,105.0,140.0,,USAPL,2017,USA,CA,American Open
1099669,Lauren Russell,F,SBD,28.5,132.5,70.0,150.0,24-34,USAPL,2017,USA,CA,American Open
1099670,Renielle Agustin,F,SBD,30.0,127.5,55.0,150.0,24-34,USAPL,2017,USA,CA,American Open
1099671,Alice Beck,F,SBD,34.5,122.5,57.5,140.0,,USAPL,2017,USA,CA,American Open
1099672,Dominique Metoyer,F,SBD,29.5,112.5,60.0,145.0,24-34,USAPL,2017,USA,CA,American Open
1099673,Cassie Ammen,F,SBD,31.5,95.0,55.0,155.0,24-34,USAPL,2017,USA,CA,American Open
1099674,Marisela Clemente,F,SBD,26.0,105.0,47.5,135.0,24-34,USAPL,2017,USA,CA,American Open
1099675,Chavonne Silva,F,SBD,29.5,92.5,55.0,112.5,24-34,USAPL,2017,USA,CA,American Open
1099676,Suzette Sabedra,F,SBD,25.5,95.0,57.5,92.5,24-34,USAPL,2017,USA,CA,American Open
1099677,Lauren Hite,F,SBD,24.5,142.5,75.0,162.5,24-34,USAPL,2017,USA,CA,American Open
1099678,Urbana Sepulveda,F,SBD,34.5,135.0,77.5,150.0,,USAPL,2017,USA,CA,American Open
1099679,Michelle Hunter,F,SBD,34.5,97.5,70.0,137.5,,USAPL,2017,USA,CA,American Open
1099680,Hillary Beard,F,SBD,26.5,137.5,80.0,180.0,24-34,USAPL,2017,USA,CA,American Open
1099681,Chloe Kipnis,F,SBD,24.5,152.5,65.0,157.5,24-34,USAPL,2017,USA,CA,American Open
1099682,Alexandra Washington,F,SBD,15.0,115.0,52.5,132.5,13-15,USAPL,2017,USA,CA,American Open
1099683,Shelby Sullivan,F,SBD,16.5,142.5,65.0,135.0,16-17,USAPL,2017,USA,CA,American Open
1099684,Bryana Washington,F,SBD,15.5,120.0,67.5,135.0,,USAPL,2017,USA,CA,American Open
1099685,Keiko Ochoa,F,SBD,17.5,95.0,40.0,120.0,,USAPL,2017,USA,CA,American Open
1099818,Dylana Ward,F,SBD,17.5,155.0,70.0,155.0,,USAPL,2017,USA,,High School Raw & Equipped Nationals
1099819,Nicole Vanderklis,F,SBD,15.5,65.0,32.5,72.5,,USAPL,2017,USA,,High School Raw & Equipped Nationals
1099820,Celeste Correa,F,SBD,15.5,85.0,35.0,105.0,,USAPL,2017,USA,,High School Raw & Equipped Nationals
1099821,Anna Delao,F,SBD,16.5,135.0,62.5,135.0,16-17,USAPL,2017,USA,,High School Raw & Equipped Nationals
1099822,Ashley Lee,F,SBD,15.5,122.5,65.0,127.5,,USAPL,2017,USA,,High School Raw & Equipped Nationals
1099823,Lauren Freeck,F,SBD,15.5,115.0,55.0,145.0,,USAPL,2017,USA,,High School Raw & Equipped Nationals
1099824,Natalie Weckesser,F,SBD,15.5,112.5,42.5,115.0,,USAPL,2017,USA,,High School Raw & Equipped Nationals
1099825,Sophia Salter,F,SBD,15.5,97.5,40.0,122.5,,USAPL,2017,USA,,High School Raw & Equipped Nationals
1099826,Ashlynn Arnold,F,SBD,15.5,90.0,42.5,105.0,,USAPL,2017,USA,,High School Raw & Equipped Nationals
1099827,Melanie Johnson,F,SBD,15.5,85.0,40.0,107.5,,USAPL,2017,USA,,High School Raw & Equipped Nationals
1099828,Britney Kopp,F,SBD,15.5,145.0,83.0,140.0,,USAPL,2017,USA,,High School Raw & Equipped Nationals
1099829,Machaela Exner,F,SBD,15.5,137.5,62.5,137.5,,USAPL,2017,USA,,High School Raw & Equipped Nationals
1099830,Britney Wright,F,SBD,14.5,130.0,57.5,140.0,13-15,USAPL,2017,USA,,High School Raw & Equipped Nationals
1099831,Jennifer Salazar,F,SBD,16.5,122.5,62.5,127.5,16-17,USAPL,2017,USA,,High School Raw & Equipped Nationals
1099832,Ally Spang,F,SBD,14.5,107.5,47.5,112.5,13-15,USAPL,2017,USA,,High School Raw & Equipped Nationals
1099833,Riley Ganther,F,SBD,15.5,92.5,35.0,115.0,,USAPL,2017,USA,,High School Raw & Equipped Nationals
